الشركة,المستودع,الصنف,الوصف,تاريخ القيد,تاريخ النظام,نوع الحركة,رقم الحركة,رقم سند متصل,الكمية,الرصيد,Column1
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/10/2026,2/10/2026,تسليم,26000550,,-0.5,87.27,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/10/2026,2/10/2026,تسليم,26000555,,-0.8,86.47,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/11/2026,2/11/2026,تسليم,26000590,,-0.05,86.42,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/11/2026,2/11/2026,تسليم,26000586,,-3,83.42,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/11/2026,2/11/2026,تسليم,26002532,,-2,81.42,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/11/2026,2/11/2026,تسليم,26000591,,-0.05,81.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/11/2026,2/11/2026,فاتورة شراء,26000260,,20,101.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/11/2026,2/11/2026,فاتورة شراء,26000261,,20,121.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/11/2026,2/11/2026,تسليم,26000584,,-20,101.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/11/2026,2/11/2026,تسليم,26000585,,-5,96.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/12/2026,2/12/2026,تسليم,26000596,,-2,94.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/12/2026,2/12/2026,تسليم,26002533,,-1.65,92.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/12/2026,2/12/2026,تسليم,26000599,,-3,89.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/12/2026,2/12/2026,تسليم,26002531,,-20,69.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/15/2026,2/15/2026,تسليم,26002536,,-5,64.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/15/2026,2/15/2026,تسليم,26002534,,-5,59.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/15/2026,2/15/2026,تسليم,26000610,,-3,56.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/15/2026,2/15/2026,تسليم,26000605,,-1,55.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/15/2026,2/15/2026,تسليم,26000629,,-3,52.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/15/2026,2/15/2026,تسليم,26000628,,-2,50.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/16/2026,2/16/2026,استلام مشتريات,26000009,,20,70.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/16/2026,2/16/2026,فاتورة شراء,26000330,,0,70.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/17/2026,2/17/2026,تسليم,26000693,,-3,67.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/17/2026,2/17/2026,مرتجع بيع,26000163,,5,72.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/17/2026,2/17/2026,تسليم,26000695,,-6,66.72,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/17/2026,2/17/2026,فاتورة شراء,26000304,,25.2,91.92,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/17/2026,2/17/2026,تسليم,26000684,,-5,86.92,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/17/2026,2/17/2026,تسليم,26000685,,-2,84.92,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/18/2026,2/18/2026,تسليم,26000722,,-2,82.92,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/18/2026,2/18/2026,تسليم,26000721,,-4,78.92,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/19/2026,2/19/2026,تسليم,26000736,,-1,77.92,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/19/2026,2/19/2026,تسليم,26000729,,-4,73.92,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/19/2026,2/19/2026,تسليم,26000727,,-3,70.92,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/21/2026,2/21/2026,تسليم,26000740,,-1.8,69.12,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/22/2026,2/22/2026,تسليم,26000759,,-0.5,68.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/22/2026,2/22/2026,تسليم,26000758,,-4,64.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/22/2026,2/22/2026,تسليم,26000747,,-1,63.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/22/2026,2/22/2026,تسليم,26000771,,-5,58.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/23/2026,2/23/2026,تسليم,26000783,,-3,55.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/23/2026,2/23/2026,تسليم,26000781,,-3,52.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/23/2026,2/23/2026,فاتورة شراء,26000350,,20,72.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/23/2026,2/23/2026,تسليم,26000776,,-11,61.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/23/2026,2/23/2026,تسليم,26000777,,-21,40.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/23/2026,2/23/2026,تسليم,26000775,,-10,30.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/23/2026,2/23/2026,مرتجع بيع,26000171,,11,41.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/23/2026,2/23/2026,مرتجع بيع,26000172,,10,51.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/24/2026,2/24/2026,فاتورة شراء,26000427,,20,71.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/24/2026,2/24/2026,تسليم,26000788,,-1,70.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/24/2026,2/24/2026,تسليم,26000803,,-10,60.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/24/2026,2/24/2026,تسليم,26000791,,-4,56.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/25/2026,2/25/2026,تسليم,26000810,,-1,55.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/25/2026,2/25/2026,تسليم,26000807,,-5,50.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/25/2026,2/25/2026,تسليم,26000811,,-1,49.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/26/2026,2/26/2026,تسليم,26000835,,-1.8,47.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/26/2026,2/26/2026,تسليم,26000834,,-1.7,46.12,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/26/2026,2/26/2026,تسليم,26000823,,-2.7,43.42,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/26/2026,2/26/2026,مرتجع بيع,26000187,,2.7,46.12,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/26/2026,2/26/2026,مرتجع بيع,26000188,,1.7,47.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/26/2026,2/26/2026,تسليم,26000825,,-2,45.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/28/2026,2/28/2026,تسليم,26000837,,-1,44.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,2/28/2026,2/28/2026,تسليم,26000847,,-5,39.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/1/2026,3/1/2026,تسليم,26000864,,-4,35.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/1/2026,3/1/2026,تسليم,26000855,,-6,29.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/1/2026,3/1/2026,تسليم,26000854,,-4,25.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/2/2026,3/2/2026,تسليم,26000874,,-3,22.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/2/2026,3/2/2026,مرتجع بيع,26000197,,4,26.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/2/2026,3/2/2026,تسليم,26000872,,-3,23.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/2/2026,3/2/2026,تسليم,26000873,,-3,20.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/3/2026,3/3/2026,مرتجع بيع,26000201,,3,23.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/4/2026,3/4/2026,تسليم,26000911,,-4,19.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/4/2026,3/4/2026,تسليم,26000907,,-4,15.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/4/2026,3/4/2026,مرتجع بيع,26000209,,4,19.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/7/2026,3/7/2026,فاتورة شراء,26000730,ف/رقم 636,20,39.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/7/2026,3/7/2026,تسليم,26000935,,-10,29.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/7/2026,3/7/2026,تسليم,26000933,,-9,20.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/8/2026,3/8/2026,مرتجع بيع,26000220,,1,21.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/8/2026,3/8/2026,تسليم,26000973,,-1,20.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/8/2026,3/8/2026,تسليم,26000959,,-1,19.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/8/2026,3/8/2026,تسليم,26000967,,-20,-0.18,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/8/2026,3/8/2026,تسليم,26000952,,-4,-4.18,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/8/2026,3/8/2026,تسليم,26000958,,-1,-5.18,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/8/2026,3/8/2026,تسليم,26000962,,-1,-6.18,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/9/2026,3/9/2026,فاتورة شراء,26000588,,20,13.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/10/2026,3/10/2026,فاتورة شراء,26000587,,15,28.82,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/10/2026,3/10/2026,فاتورة شراء,26000586,,25.2,54.02,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/11/2026,3/11/2026,تسليم,26001026,,-3,51.02,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/11/2026,3/11/2026,تسليم,26001022,,-0.05,50.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/11/2026,3/11/2026,تسليم,26001030,,-2,48.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/12/2026,3/12/2026,مرتجع بيع,26000228,,2,50.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/12/2026,3/12/2026,تسليم,26001039,,-0.5,50.47,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/12/2026,3/12/2026,فاتورة شراء,26000597,,15,65.47,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/12/2026,3/12/2026,تسليم,26001041,,-2,63.47,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/14/2026,3/14/2026,فاتورة شراء,26000598,,20,83.47,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/14/2026,3/14/2026,تسليم,26001055,,-0.25,83.22,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/16/2026,3/16/2026,تسليم,26001098,,-20,63.22,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/17/2026,3/17/2026,فاتورة شراء,26000590,,10.8,74.02,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/17/2026,3/17/2026,تسليم,26001102,,-1,73.02,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/17/2026,3/17/2026,تسليم,26001108,,-0.05,72.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/17/2026,3/17/2026,فاتورة شراء,26000589,,20,92.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/18/2026,3/18/2026,تسليم,26001114,,-4,88.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/18/2026,3/18/2026,تسليم,26001113,,-2,86.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/18/2026,3/18/2026,تسليم,26001118,,-20,66.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/18/2026,3/18/2026,تسليم,26001112,,-6,60.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/18/2026,3/18/2026,تسليم,26001120,,-5,55.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/19/2026,3/19/2026,تسليم,26001122,,-4,51.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/24/2026,3/24/2026,تسليم,26001133,,-0.4,51.57,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/24/2026,3/24/2026,تسليم,26001129,,-2,49.57,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/24/2026,3/24/2026,تسليم,26001134,,-20,29.57,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/24/2026,3/24/2026,تسليم,26001135,,-10,19.57,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/25/2026,3/25/2026,فاتورة شراء,26000672,سكر,20,39.57,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/25/2026,3/25/2026,تسليم,26001141,,-2,37.57,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/25/2026,3/25/2026,تسليم,26001138,,-3,34.57,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/26/2026,3/26/2026,فاتورة شراء,26000667,سكر,50.4,84.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/26/2026,3/26/2026,مرتجع بيع,26000242,,10,94.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/26/2026,3/26/2026,تسليم,26001154,,-2,92.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/26/2026,3/26/2026,تسليم,26001158,,-5,87.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/26/2026,3/26/2026,تسليم,26001156,,-5,82.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/26/2026,3/26/2026,تسليم,26001155,,-10,72.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/26/2026,3/26/2026,تسليم,26001162,,-1,71.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/26/2026,3/26/2026,فاتورة شراء,26000651,,20.2,92.17,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/26/2026,3/26/2026,تسليم,26001165,,-4.5,87.67,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/26/2026,3/26/2026,تسليم,26001163,,-8,79.67,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/28/2026,3/28/2026,تسليم,26001177,,-0.25,79.42,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/30/2026,3/30/2026,فاتورة شراء,26000668,,20,99.42,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/31/2026,3/31/2026,تسليم,26001221,,-3,96.42,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/31/2026,3/31/2026,تسليم,26001226,,-4,92.42,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/31/2026,3/31/2026,تسليم,26001220,,-20.8,71.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,3/31/2026,3/31/2026,تسليم,26001217,,-1,70.62,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/1/2026,4/1/2026,تسليم,26001233,,-0.5,70.12,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/1/2026,4/1/2026,تسليم,26001248,,-5,65.12,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/2/2026,4/2/2026,تسليم,26001249,,-1,64.12,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/2/2026,4/2/2026,تسليم,26001250,,-1,63.12,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/2/2026,4/2/2026,تسليم,26001257,,-1.55,61.57,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/4/2026,4/4/2026,تسليم,26001288,,-4,57.57,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/4/2026,4/4/2026,تسليم,26001282,,-1.5,56.07,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/4/2026,4/4/2026,تسليم,26001260,,-0.3,55.77,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/4/2026,4/4/2026,فاتورة شراء,26000731,سكر,50.4,106.17,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/5/2026,4/5/2026,تسليم,26001305,,-3,103.17,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/5/2026,4/5/2026,تسليم,26001304,,2.4,105.57,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/5/2026,4/5/2026,تسليم,26001303,,-2.4,103.17,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/6/2026,4/6/2026,تسليم,26001308,,-1,102.17,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/6/2026,4/6/2026,تسليم,26001307,,-3,99.17,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/8/2026,4/8/2026,فاتورة شراء,26000708,,20.8,119.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/8/2026,4/8/2026,تسليم,26001341,,-1.6,118.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/8/2026,4/8/2026,فاتورة شراء,26000707,,9.6,127.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/8/2026,4/8/2026,تسليم,26001329,,-20,107.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/8/2026,4/8/2026,فاتورة بيع,26102327,,-3,104.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/9/2026,4/9/2026,تسليم,26001352,,-3,101.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/9/2026,4/9/2026,تسليم,26001353,,-1.6,100.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/11/2026,4/11/2026,تسليم,26001378,,-1,99.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/11/2026,4/11/2026,تسليم,26001376,,-2,97.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/11/2026,4/11/2026,تسليم,26001373,,-3,94.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/12/2026,4/12/2026,تسليم,26001386,,-12,82.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/12/2026,4/12/2026,تسليم,26001389,,-2,80.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/13/2026,4/13/2026,تسليم,26001640,,-5,75.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/13/2026,4/13/2026,تسليم,26001639,,-5,70.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/13/2026,4/13/2026,مرتجع بيع,26000308,,6,76.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/13/2026,4/13/2026,تسليم,26001641,,-40,36.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/13/2026,4/13/2026,تسليم,26001636,,-20,16.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/13/2026,4/13/2026,تسليم,26001546,,-6,10.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/13/2026,4/13/2026,مرتجع بيع,26000307,,1.6,11.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/13/2026,4/13/2026,فاتورة شراء,26000727,سكر,50,61.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/14/2026,4/14/2026,تسليم,26001645,,-4,57.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/14/2026,4/14/2026,تسليم,26001648,,-6,51.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/15/2026,4/15/2026,تسليم,26001662,,-4,47.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/15/2026,4/15/2026,تسليم,26001661,,-3,44.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/16/2026,4/16/2026,تسليم,26001667,,-6,38.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/18/2026,4/18/2026,تسليم,26001750,,-1,37.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/18/2026,4/18/2026,تسليم,26001749,,-20,17.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/18/2026,4/18/2026,تسليم,26001740,,-3,14.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/18/2026,4/18/2026,تسليم,26001747,,-5,9.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/19/2026,4/19/2026,تسليم,26001751,,-5,4.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/19/2026,4/19/2026,فاتورة شراء,26000805,سكر,50,54.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/19/2026,4/19/2026,تسليم,26001751,,-5,49.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/21/2026,4/21/2026,تسليم,26001782,,-3,46.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/21/2026,4/21/2026,تسليم,26001792,,-17,29.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/21/2026,4/21/2026,تسليم,26001786,,-12,17.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/22/2026,4/22/2026,فاتورة شراء,26000806,سكر,48,65.97,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/22/2026,4/22/2026,تسليم,26001802,,-0.9,65.07,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/23/2026,4/23/2026,تسليم,26001804,,-4,61.07,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/23/2026,4/23/2026,مرتجع بيع,26000326,,2,63.07,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/23/2026,4/23/2026,تسليم,26001808,,-2,61.07,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/23/2026,4/23/2026,تسليم,26001805,,-2,59.07,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/23/2026,4/23/2026,تسليم,26001803,,-4,55.07,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/25/2026,4/25/2026,تسليم,26001820,,-25.2,29.87,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/25/2026,4/25/2026,تسليم,26001817,,-5,24.87,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/26/2026,4/26/2026,فاتورة شراء,26000832,سكر,50.4,75.27,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/26/2026,4/26/2026,فاتورة شراء,26000833,سكر,50.4,125.67,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/27/2026,4/27/2026,تسليم,26001860,,-5,120.67,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/28/2026,4/28/2026,تسليم,26001897,,-1,119.67,
SHK,FGWH,1081001,سكر 50 كعم 20*50,4/29/2026,4/29/2026,تسليم,26001905,,-6.3,113.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/1/2026,5/1/2026,أخرى,26000027,,-42,71.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/2/2026,5/2/2026,تسليم,26001917,,-2,69.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/2/2026,5/2/2026,تسليم,26001909,,-5,64.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/4/2026,5/4/2026,تسليم,26001936,,-10,54.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/4/2026,5/4/2026,تسليم,26001937,,-3,51.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/5/2026,5/5/2026,تسليم,26001980,,-20,31.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/5/2026,5/5/2026,تسليم,26001953,,-1,30.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/5/2026,5/5/2026,تسليم,26001976,,-5,25.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/6/2026,5/6/2026,تسليم,26001982,,-5,20.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/7/2026,5/7/2026,تسليم,26001999,,-10,10.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/7/2026,5/7/2026,فاتورة شراء,26000878,سكر,17,27.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/7/2026,5/7/2026,تسليم,26002014,,-2,25.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/7/2026,5/7/2026,تسليم,26001991,,-1,24.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/9/2026,5/9/2026,تسليم,26002018,,-5,19.37,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/9/2026,5/9/2026,تسليم,26002022,,-25.2,-5.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/10/2026,5/10/2026,تسليم,26002031,,-10,-15.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/11/2026,5/11/2026,تسليم,26002044,,-12,-27.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/11/2026,5/11/2026,تسليم,26002047,,-15,-42.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/12/2026,5/12/2026,تسليم,26002056,,-5,-47.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/12/2026,5/12/2026,تسليم,26002057,,-3,-50.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/12/2026,5/12/2026,تسليم,26002060,,-1,-51.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/13/2026,5/13/2026,فاتورة شراء,26000893,سكر,50.4,-1.43,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/13/2026,5/13/2026,تسليم,26002072,,-4,-5.43,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/13/2026,5/13/2026,فاتورة شراء,26000926,سكر,-50.4,-55.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/13/2026,5/13/2026,تسليم,26002086,,-4,-59.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/14/2026,5/14/2026,تسليم,26002089,,-5,-64.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/14/2026,5/14/2026,تسليم,26002087,,-10,-74.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/15/2026,5/15/2026,تسليم,26002103,,-5,-79.83,
SHK,FGWH,1081001,سكر 50 كعم 20*50,5/16/2026,5/16/2026,تسليم,26002111,,-2,-81.83,
